"","state_code","state_name","district_code","district_name","ngdp_code","census_year","Pop_Total","Pop_GenderMale","Pop_GenderFemale","Pop_CitizenshipCitizen","Pop_CitizenshipNon-citizen","AnnualPopGrowthRate_Average","Pop_EthnicMalay","Pop_EthnicOtherBumi","Pop_EthnicChinese","Pop_EthnicIndian","Pop_EthnicOther","Pop_AgeGroup0014","Pop_AgeGroup1564","Pop_AgeGroup65++","Pop_MaritalNeverMarried","Pop_MaritalMarried","Pop_MaritalWiddowed","Pop_MaritalDivorcedSeparated","Pop_ReligionIslam","Pop_ReligionChristian","Pop_ReligionBuddha","Pop_ReligionHindu","Pop_ReligionOthers","Pop_ReligionNoReligionUnknown","LandAreaKm2","Pop_Density","Pop_StrataUrban","Pop_StrataRural"
"122",2,"Kedah",11,"Pendang","0211",1980,75861,37113,38748,75861,NA,NA,64534,NA,5742,963,4622,31197,41740,2924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75861
"123",2,"Kedah",11,"Pendang","0211",1991,83092,40814,42278,82944,148,0.910457093208737,72232,40,5134,606,4932,31878,46725,4489,23694,33193,3476,855,72596,71,8878,507,997,43,NA,NA,0,83092
"124",2,"Kedah",11,"Pendang","0211",2000,89764,44447,45317,89391,373,0.772355763888919,79516,29,4205,340,5301,31738,52063,5963,16278,36891,4068,789,79872,50,9146,298,377,21,NA,NA,0,89764
"125",2,"Kedah",11,"Pendang","0211",2010,93598,46768,46830,92669,929,0.418250116725599,83040,62,3375,241,5951,27238,58342,8018,20579,39836,5409,536,83753,67,9379,229,141,29,NA,NA,10884,82714
"126",2,"Kedah",11,"Pendang","0211",2020,98922,52476,46446,97010,1912,0.553226450732064,87797,257,2832,413,5711,27166,64461,7295,19645,43015,4145,849,89036,207,8350,347,460,522,629,157.268680445151,21833,77089
"127",2,"Kedah",12,"Pokok Sena","0212",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2,"Kedah",12,"Pokok Sena","0212",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2,"Kedah",12,"Pokok Sena","0212",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2,"Kedah",12,"Pokok Sena","0212",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",2,"Kedah",12,"Pokok Sena","0212",2010,48347,25371,22976,46597,1750,NA,42976,28,2607,676,310,13756,30722,3869,10444,21220,2492,435,43929,179,3279,825,58,77,NA,NA,18514,29833
"132",2,"Kedah",12,"Pokok Sena","0212",2020,49812,27211,22601,47012,2800,0.298517464544323,43323,179,2359,757,394,13305,32847,3660,12369,20803,2468,1200,44940,290,2628,885,120,949,244,204.147540983607,19676,30136
"133",3,"Kelantan",1,"Bachok","0301",1970,62162,30280,31882,62162,NA,NA,60768,NA,1095,16,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",3,"Kelantan",1,"Bachok","0301",1980,73953,35502,38451,73953,NA,1.73685875711308,72751,NA,936,18,248,32832,37299,3822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73953
"135",3,"Kelantan",1,"Bachok","0301",1991,98557,47862,50695,98258,299,2.87205304724996,96800,90,1039,21,308,43739,49619,5199,29630,32967,3295,1833,97230,9,1255,16,39,3,NA,NA,NA,98557
"136",3,"Kelantan",1,"Bachok","0301",2000,109384,54674,54710,108881,503,1.04229565996514,107568,42,947,6,318,46197,57190,5997,20311,37310,4172,1394,108141,5,1202,5,30,1,NA,NA,NA,109384
"137",3,"Kelantan",1,"Bachok","0301",2010,126350,63459,62891,125538,812,1.44191206827423,123743,74,1279,29,413,42932,76036,7382,31101,45582,5708,1027,124723,85,1507,24,8,3,NA,NA,NA,126350
"138",3,"Kelantan",1,"Bachok","0301",2020,157288,76210,81078,156130,1158,2.19022685970987,153756,484,1354,112,424,43156,104538,9594,47556,58978,5885,1435,155139,160,1583,100,18,288,279,565,NA,157288
"139",3,"Kelantan",2,"Kota Bharu","0302",1970,207394,102708,104686,207394,NA,NA,186057,NA,18910,1709,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",3,"Kelantan",2,"Kota Bharu","0302",1980,275986,135578,140408,275986,NA,2.85729774020602,248828,NA,23491,2453,1214,111869,153482,10635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215019,60967
"141",3,"Kelantan",2,"Kota Bharu","0302",1991,366770,178955,187815,362619,4151,2.84384808803955,333637,1110,24528,1855,1489,149453,201942,15375,118123,125479,12351,4637,338095,1894,22874,1249,1133,583,NA,NA,297634,69136
"142",3,"Kelantan",2,"Kota Bharu","0302",2000,398835,197695,201140,393913,4922,0.838128489296949,369380,878,21334,1342,979,157031,224112,17692,81185,142933,13922,3764,374638,1471,20627,1140,748,211,NA,NA,324016,74819
"143",3,"Kelantan",2,"Kota Bharu","0302",2010,468438,232752,235686,459880,8558,1.60855958148019,433238,1679,22444,1320,1199,138077,305565,24796,112989,194063,19556,3753,442711,2007,21915,1391,265,149,NA,NA,419611,48827
"144",3,"Kelantan",2,"Kota Bharu","0302",2020,555757,277807,277950,544531,11226,1.70927392681926,521398,3302,16879,1390,1562,147669,372078,36010,172652,202004,22060,6254,531584,2916,15692,1189,340,4036,402.7,1380.07698038242,510456,45301
"145",3,"Kelantan",3,"Machang","0303",1970,51570,25358,26212,51570,NA,NA,48290,NA,3023,234,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",3,"Kelantan",3,"Machang","0303",1980,58040,27775,30265,58040,NA,1.18192319953119,54620,NA,3072,307,41,24944,30499,2597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58040
"147",3,"Kelantan",3,"Machang","0303",1991,71584,34907,36677,71094,490,2.09739157291732,67857,43,2931,207,56,31138,36409,4037,21635,24790,2575,1116,68500,60,2819,149,39,17,NA,NA,NA,71584
"148",3,"Kelantan",3,"Machang","0303",2000,77762,38292,39470,77406,356,0.827812946783158,74640,37,2543,138,48,32590,40655,4517,14067,27194,3230,681,75035,33,2501,127,53,13,NA,NA,NA,77762
"149",3,"Kelantan",3,"Machang","0303",2010,89118,43756,45362,88220,898,1.36308454289416,85196,104,2462,394,64,27773,55440,5905,24332,32205,4192,616,86174,113,2455,359,8,9,NA,NA,15122,73996
"150",3,"Kelantan",3,"Machang","0303",2020,110008,54680,55328,108988,1020,2.10591756145193,106300,499,1972,104,113,35996,66567,7445,31130,37272,4296,1212,107648,207,1960,117,46,30,526.2,209.061193462562,26376,83632
"151",3,"Kelantan",4,"Pasir Mas","0304",1970,100604,49328,51276,100604,NA,NA,95767,NA,3756,305,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",3,"Kelantan",4,"Pasir Mas","0304",1980,118153,57033,61120,118153,NA,1.60788376455518,113270,NA,3874,277,732,50457,62268,5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13402,104751
"153",3,"Kelantan",4,"Pasir Mas","0304",1991,150035,72531,77504,147291,2744,2.38888205449497,142623,98,3678,183,709,63636,78449,7950,45518,52170,5496,2492,145681,67,4096,82,67,33,NA,NA,15374,134661
"154",3,"Kelantan",4,"Pasir Mas","0304",2000,162312,80278,82034,160049,2263,0.786518087291479,156019,74,3279,35,642,67127,85683,9502,28553,58082,6687,1863,158378,50,3824,12,44,4,NA,NA,17217,145095
"155",3,"Kelantan",4,"Pasir Mas","0304",2010,180878,90850,90028,177487,3391,1.08302361913436,173094,68,3560,26,739,58660,110336,11882,39373,72414,9138,1293,176789,102,3902,19,49,17,NA,NA,26785,154093
"156",3,"Kelantan",4,"Pasir Mas","0304",2020,230424,116756,113668,227898,2526,2.42098319209248,223017,694,3343,29,815,71914,142373,16137,63770,80840,10986,2359,225777,231,3849,5,6,556,569.5,404.60755048288,50337,180087
"157",3,"Kelantan",5,"Pasir Puteh","0305",1970,70155,33941,36214,70155,NA,NA,68134,NA,1291,38,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",3,"Kelantan",5,"Pasir Puteh","0305",1980,80959,38831,42128,80959,NA,1.43235773838256,78647,NA,1433,95,784,35836,41278,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80959
"159",3,"Kelantan",5,"Pasir Puteh","0305",1991,96348,46693,49655,95898,450,1.74023783306332,93839,68,1116,41,834,42279,48785,5284,28216,33229,3606,1470,94466,20,1787,11,39,4,NA,NA,0,96348
"160",3,"Kelantan",5,"Pasir Puteh","0305",2000,104404,51773,52631,103853,551,0.803013519002671,102376,46,739,28,664,43813,54260,6331,18374,36650,4470,1097,102893,7,1479,4,20,1,NA,NA,0,104404
"161",3,"Kelantan",5,"Pasir Puteh","0305",2010,113191,56505,56686,112337,854,0.808086684172009,110597,45,808,17,870,39643,65838,7710,24977,41999,5733,839,111561,52,1538,9,18,13,NA,NA,12726,100465
"162",3,"Kelantan",5,"Pasir Puteh","0305",2020,136157,67447,68710,135280,877,1.84731974371853,133273,489,621,74,823,44505,81775,9877,35535,48443,5459,2002,134566,166,1244,42,73,66,423.3,321.656035908339,24532,111625
"163",3,"Kelantan",6,"Tanah Merah","0306",1970,57591,29067,28524,57591,NA,NA,53852,NA,2179,1202,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",3,"Kelantan",6,"Tanah Merah","0306",1980,78097,39203,38894,78097,NA,3.04585338322393,73872,NA,2724,1103,398,34900,40886,2311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78097
"165",3,"Kelantan",6,"Tanah Merah","0306",1991,94611,46618,47993,91328,3283,1.91822104551777,86123,58,3726,927,494,41917,49282,3412,28088,33266,2423,1328,89551,74,3992,826,106,35,NA,NA,21825,72786
"166",3,"Kelantan",6,"Tanah Merah","0306",2000,101509,50578,50931,99618,1891,0.703737161339203,94990,61,3647,475,445,43926,53366,4217,17078,36375,3165,965,96923,37,4039,459,42,9,NA,NA,24834,76675
"167",3,"Kelantan",6,"Tanah Merah","0306",2010,115949,58892,57057,112132,3817,1.33002974755645,107010,191,4043,425,463,39803,70022,6124,24227,46137,4943,839,110730,284,4303,362,42,228,NA,NA,37893,78056
"168",3,"Kelantan",6,"Tanah Merah","0306",2020,150766,77481,73285,146520,4246,2.62578526704724,140026,751,4697,375,671,46734,94652,9380,39885,56444,5849,1441,143648,484,5017,434,17,1166,879.9,171.344470962609,57221,93545
"169",3,"Kelantan",7,"Tumpat","0307",1970,73056,35662,37394,73056,NA,NA,65477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",3,"Kelantan",7,"Tumpat","0307",1980,85952,41147,44805,85952,NA,1.62562730553387,78347,NA,2724,148,4733,37839,44045,4068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85952
"171",3,"Kelantan",7,"Tumpat","0307",1991,116044,56695,59349,114712,1332,3.00180428630437,105153,95,3991,160,5313,50060,60307,5677,34688,40112,4519,1507,106513,255,8864,84,173,21,NA,NA,26290,89754
"172",3,"Kelantan",7,"Tumpat","0307",2000,130414,64821,65593,129086,1328,1.1674457616165,119270,39,4638,95,5044,53950,69456,7008,23529,46163,5446,1326,120545,197,9553,61,53,5,NA,NA,28725,101689
"173",3,"Kelantan",7,"Tumpat","0307",2010,147179,73726,73453,145464,1715,1.20935527381098,134289,40,6230,121,4784,48350,89702,9127,34031,56516,7244,1038,135814,158,11024,75,30,78,NA,NA,51631,95548
"174",3,"Kelantan",7,"Tumpat","0307",2020,179943,89192,90751,178503,1440,2.0099060100011,164874,178,7362,176,5913,61235,107044,11664,44267,63925,8163,1926,166415,351,13016,83,34,44,179.8,1000.79532814238,63120,116823
"175",3,"Kelantan",8,"Gua Musang","0308",1970,61780,32297,29483,61780,NA,NA,54141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",3,"Kelantan",8,"Gua Musang","0308",1980,18578,10124,8454,18578,NA,-12,15296,NA,3201,72,9,7587,10597,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18578
"177",3,"Kelantan",8,"Gua Musang","0308",1991,63816,34886,28930,57678,6138,12.340258576435,46802,6264,4125,369,49,28914,34144,758,16614,23991,819,562,52874,290,3692,364,6223,274,NA,NA,14448,49368
"178",3,"Kelantan",8,"Gua Musang","0308",2000,74988,39782,35206,70803,4185,1.61324158126116,57884,8845,3718,263,93,34367,39448,1173,11903,27181,1145,392,63761,202,3538,247,7074,166,NA,NA,16578,58410
"179",3,"Kelantan",8,"Gua Musang","0308",2010,86189,46359,39830,81204,4985,1.3921445858301,64253,12570,3870,350,161,30389,53458,2342,18068,35206,2123,403,73610,1159,3967,360,2266,4827,NA,NA,19914,66275
"180",3,"Kelantan",8,"Gua Musang","0308",2020,101886,54745,47141,94527,7359,1.67311981874264,78993,9605,4758,834,337,36763,60881,4242,22846,35962,2560,782,87932,1465,4654,765,2422,4648,6361.6,16.015782193159,31322,70564
"181",3,"Kelantan",9,"Kuala Krai","0309",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",3,"Kelantan",9,"Kuala Krai","0309",1980,69552,35353,34199,69552,NA,NA,63709,NA,3876,1728,239,30139,37702,1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12607,56945
"183",3,"Kelantan",9,"Kuala Krai","0309",1991,90830,45899,44931,86740,4090,2.66914953267686,80423,92,4463,1663,99,40508,47425,2897,26222,32872,2048,1132,84571,175,4250,1524,158,78,NA,NA,19914,70916
"184",3,"Kelantan",9,"Kuala Krai","0309",2000,91771,46058,45713,89449,2322,0.103067160646653,84524,63,3641,1085,136,40530,47522,3719,14692,33073,2735,741,86917,128,3604,1003,95,24,NA,NA,19573,72198
"185",3,"Kelantan",9,"Kuala Krai","0309",2010,104234,53585,50649,99352,4882,1.27342028103064,94268,57,3994,918,115,35504,63049,5681,23145,40498,4244,843,99073,122,4106,857,35,41,NA,NA,29112,75122
"186",3,"Kelantan",9,"Kuala Krai","0309",2020,105007,52863,52144,101255,3752,0.0738864292021455,96523,114,3538,846,234,30366,67826,6815,26296,41219,4975,1219,99601,275,3562,922,73,574,2275,46.1569230769231,27048,77959
"187",3,"Kelantan",10,"Jeli","0310",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",3,"Kelantan",10,"Jeli","0310",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",3,"Kelantan",10,"Jeli","0310",1991,32720,17122,15598,31003,1717,NA,30242,309,352,58,42,14337,17261,1122,9400,11925,807,442,32021,73,303,43,265,15,NA,NA,NA,32720
"190",3,"Kelantan",10,"Jeli","0310",2000,35988,18362,17626,35257,731,0.95199037820326,34694,465,59,32,7,15911,18608,1469,6038,12689,1022,328,35803,73,65,27,13,7,NA,NA,NA,35988
"191",3,"Kelantan",10,"Jeli","0310",2010,39170,20362,18808,38026,1144,0.847255981228676,37142,694,97,58,35,14420,22805,1945,8229,14668,1659,194,38902,130,72,43,12,11,NA,NA,NA,39170
"192",3,"Kelantan",10,"Jeli","0310",2020,54656,27373,27283,53259,1397,3.33147850488365,51821,1042,142,175,79,14706,37254,2696,18531,18337,2127,533,53827,243,115,149,8,314,1326.4,41.2062726176116,NA,54656
"193",3,"Kelantan",11,"Kecil Lojing","0311",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",3,"Kelantan",11,"Kecil Lojing","0311",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",3,"Kelantan",11,"Kecil Lojing","0311",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",3,"Kelantan",11,"Kecil Lojing","0311",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",3,"Kelantan",11,"Kecil Lojing","0311",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",3,"Kelantan",11,"Kecil Lojing","0311",2020,10609,5509,5100,10308,301,NA,1982,7710,10,590,16,4051,6305,253,2317,3830,286,117,6126,352,33,15,270,3813,1817,5.83874518436984,0,10609
"199",4,"Melaka",1,"Alor Gajah","0401",1970,114550,55631,58919,114550,NA,NA,73783,NA,29916,10732,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",4,"Melaka",1,"Alor Gajah","0401",1980,113083,53865,59218,113083,NA,0.1,72453,NA,29188,11337,105,45703,61648,5732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113083
"201",4,"Melaka",1,"Alor Gajah","0401",1991,116653,56538,60115,114826,1827,0.3,76571,560,24875,11856,964,42760,66767,7126,36903,43398,5930,875,79402,1387,19735,10651,4577,351,NA,NA,NA,116653
"202",4,"Melaka",1,"Alor Gajah","0401",2000,132317,65074,67243,128715,3602,1.3,95451,902,20758,11389,215,43166,80705,8446,31530,50357,6416,848,99333,1521,16934,10591,3319,619,NA,NA,64614,67703
"203",4,"Melaka",1,"Alor Gajah","0401",2010,173712,86920,86792,167419,6293,2.7,128293,1387,24046,13325,368,45793,115940,11979,49546,69677,7635,1061,133328,1837,24007,12805,680,1055,NA,NA,131692,42020
"204",4,"Melaka",1,"Alor Gajah","0401",2020,249356,128761,120595,231231,18125,3.6,181647,2829,27861,18231,663,48058,185949,15349,82841,98694,9035,3290,191253,2712,28284,18679,1082,7346,674,370,206826,42530
"205",4,"Melaka",2,"Jasin","0402",1970,84816,41549,43267,84816,NA,NA,50991,NA,23958,9815,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",4,"Melaka",2,"Jasin","0402",1980,87523,41799,45724,87523,NA,0.314174117200895,54835,NA,22618,9938,132,37148,46409,3966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87523
"207",4,"Melaka",2,"Jasin","0402",1991,92771,44783,47988,92146,625,0.582324749883152,61996,359,18777,9735,1279,33952,53780,5039,31943,33536,4277,407,64092,1467,14713,8691,3497,311,NA,NA,0,92771
"208",4,"Melaka",2,"Jasin","0402",2000,101659,50800,50859,99914,1745,0.914899843059168,71774,429,16538,10920,253,35222,60001,6436,21194,39762,4872,609,73860,1436,14806,9967,1180,410,NA,NA,15626,86033
"209",4,"Melaka",2,"Jasin","0402",2010,131539,66418,65121,127138,4401,2.5767931033427,95775,871,16714,13551,227,37204,84514,9821,32033,56020,5666,616,98835,1487,16246,12882,460,1629,NA,NA,68221,63318
"210",4,"Melaka",2,"Jasin","0402",2020,151937,81756,70181,138701,13236,1.44162575650065,111861,1346,12945,12024,525,29972,109947,12018,47270,60567,6694,1411,118087,1642,13097,12542,648,5921,679,223.765832106038,103976,47961
"211",4,"Melaka",3,"Melaka Tengah","0403",1970,203695,99582,104113,203695,NA,NA,84035,NA,105830,11200,2630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",4,"Melaka",3,"Melaka Tengah","0403",1980,246163,121217,124946,246163,NA,1.89370141104173,113577,NA,117663,11994,2929,89921,146133,10109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104381,141782
"213",4,"Melaka",3,"Melaka Tengah","0403",1991,296897,147550,149347,293143,3754,1.87391359171561,151183,1357,122549,13347,4707,102498,181620,12779,100814,111958,10302,1338,156247,15537,100521,10832,10321,1392,NA,NA,195998,100899
"214",4,"Melaka",3,"Melaka Tengah","0403",2000,371263,184996,186267,359017,12246,2.23525429032447,203918,2929,133478,15553,3139,116406,238581,16276,90319,150803,12135,1600,216420,19311,114969,13303,5875,1385,NA,NA,327731,43532
"215",4,"Melaka",3,"Melaka Tengah","0403",2010,484885,244611,240274,462714,22171,2.67001043080743,273844,6492,158828,20310,3240,124585,333233,27067,132530,210487,14769,2514,289800,20554,150888,19278,1900,2465,NA,NA,483308,1577
"216",4,"Melaka",3,"Melaka Tengah","0403",2020,597135,314425,282710,557429,39706,2.08231469062592,360372,6580,164433,22104,3940,155923,405329,35883,150268,244977,19012,6079,378361,21928,150336,21419,3116,21975,359,1663.3286908078,597135,0
"217",5,"Negeri Sembilan",1,"Jelebu","0501",1970,32897,16344,16553,32897,NA,NA,17076,NA,14127,1663,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",5,"Negeri Sembilan",1,"Jelebu","0501",1980,36730,18169,18561,36730,NA,1.10212391628226,20299,NA,14752,1664,15,15797,19230,1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36730
"219",5,"Negeri Sembilan",1,"Jelebu","0501",1991,40012,20027,19985,39459,553,0.855855492913584,22641,1486,12863,2170,299,16358,21585,2069,12070,15177,1639,273,23500,566,7499,2036,5726,646,NA,NA,0,40012
"220",5,"Negeri Sembilan",1,"Jelebu","0501",2000,37194,19069,18125,36200,994,-0.73031951175097,22027,1750,10371,1889,163,12499,22235,2460,7363,15402,1690,240,23171,378,8057,1709,3451,428,NA,NA,0,37194
"221",5,"Negeri Sembilan",1,"Jelebu","0501",2010,38299,20144,18155,36442,1857,0.292763282373255,22809,2430,9392,1693,118,10482,24271,3546,8598,16860,2124,235,25021,410,8803,1647,303,2115,NA,NA,0,38299
"222",5,"Negeri Sembilan",1,"Jelebu","0501",2020,46053,25030,21023,43151,2902,1.84369120974011,27138,3574,10379,1844,216,13934,28024,4095,9558,19166,2251,605,30842,666,9832,1739,139,2835,1353.53,34.0243659172682,0,46053
"223",5,"Negeri Sembilan",2,"Kuala Pilah","0502",1970,115240,56705,58535,115240,NA,NA,69235,NA,34375,11426,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",5,"Negeri Sembilan",2,"Kuala Pilah","0502",1980,67296,32824,34472,67345,NA,-5.37916110696039,49015,NA,13673,4614,43,25387,37612,4297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11954,55342
"225",5,"Negeri Sembilan",2,"Kuala Pilah","0502",1991,68180,33637,34543,67452,728,0.130504671894677,47950,1085,12142,5721,554,24046,38916,5218,21953,26012,4067,560,49372,464,9524,5300,3202,302,NA,NA,17787,50393
"226",5,"Negeri Sembilan",2,"Kuala Pilah","0502",2000,63541,30734,32807,62269,1272,-0.704658998745087,47350,1379,9547,3849,144,19370,38009,6162,14443,25082,4130,516,48964,366,8428,3548,1795,440,NA,NA,18105,45436
"227",5,"Negeri Sembilan",2,"Kuala Pilah","0502",2010,63874,31367,32507,62001,1873,0.0522702598877084,47614,1694,8936,3620,137,16019,41107,6748,17381,26104,3892,478,49820,291,8629,3629,167,1338,NA,NA,17735,46139
"228",5,"Negeri Sembilan",2,"Kuala Pilah","0502",2020,70331,35985,34346,68539,1792,0.96300276078173,53800,1728,9199,3600,212,16144,48222,5965,20577,29686,2930,902,55825,515,9032,3610,529,820,1026.67,68.5039983636417,21394,48937
"229",5,"Negeri Sembilan",3,"Port Dickson","0503",1970,76032,40746,35286,76032,NA,NA,26631,NA,30821,18226,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",5,"Negeri Sembilan",3,"Port Dickson","0503",1980,83561,43417,40144,83561,NA,0.944225997651707,31036,NA,31642,20474,409,36161,44567,2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24389,59172
"231",5,"Negeri Sembilan",3,"Port Dickson","0503",1991,92171,48729,43442,90247,1924,0.980686433986182,37151,858,29607,20849,1782,33863,55151,3157,30563,34362,2807,301,41012,2500,21181,18917,7411,638,NA,NA,47892,44279
"232",5,"Negeri Sembilan",3,"Port Dickson","0503",2000,106630,56526,50104,103202,3428,1.45719350566174,49081,1810,29622,22171,518,35029,67911,3690,25139,43057,3059,346,53582,3105,24717,20382,4703,141,NA,NA,68923,37707
"233",5,"Negeri Sembilan",3,"Port Dickson","0503",2010,110991,58282,52709,106448,4543,0.400842189139164,53581,2628,27625,22189,425,30781,74858,5352,30349,45123,4018,720,59019,3181,26078,20748,1663,302,NA,NA,78319,32672
"234",5,"Negeri Sembilan",3,"Port Dickson","0503",2020,128689,68275,60414,122589,6100,1.4794952391983,65438,2257,31236,22893,765,33441,87812,7436,34351,54180,4468,1043,71939,2448,29892,22240,1716,454,583.1,220.697993483108,89891,38798
"235",5,"Negeri Sembilan",4,"Rembau","0504",1970,39842,18961,20881,39842,NA,NA,30240,NA,6059,3501,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",5,"Negeri Sembilan",4,"Rembau","0504",1980,36350,17246,19104,36350,NA,-0.917274282800638,26978,NA,5350,4005,17,13589,20399,2362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36350
"237",5,"Negeri Sembilan",4,"Rembau","0504",1991,34823,16284,18539,34545,278,-0.429161159700038,26347,393,3632,3768,405,12154,19653,3016,10951,13092,2363,347,27147,190,3247,3449,686,98,NA,NA,0,34823
"238",5,"Negeri Sembilan",4,"Rembau","0504",2000,36848,17776,19072,35920,928,0.565232550688047,29139,554,2745,3413,69,11835,21450,3563,7450,14795,2496,272,30210,262,2312,3200,740,124,NA,NA,0,36848
"239",5,"Negeri Sembilan",4,"Rembau","0504",2010,41988,21343,20645,40349,1639,1.30582520095222,33929,633,2184,3531,72,12043,26172,3773,9699,17219,2721,306,35513,261,2175,3430,92,517,NA,NA,0,41988
"240",5,"Negeri Sembilan",4,"Rembau","0504",2020,47296,23974,23322,45528,1768,1.19041862152185,38290,1092,2301,3756,89,10003,33046,4247,15542,18368,2541,669,40068,332,2205,3912,179,600,405.93,116.512699233858,0,47296
"241",5,"Negeri Sembilan",5,"Seremban","0505",1970,168175,83670,84505,168175,NA,NA,48733,NA,83504,34882,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
